Year,GEO ID,State,State Abbreviation,County Name,"New Diagnoses
Cases","New Diagnoses
Rate","New Diagnoses
Rate Stability","New Diagnoses
Male Rate","New Diagnoses
Male Rate Stability","New Diagnoses
Male Cases","New Diagnoses
Female Rate","New Diagnoses
Female Rate
Stability","New Diagnoses
Female Cases","New Diagnoses
Black Rate","New Diagnoses
Black Rate Stability","New Diagnoses
Black Cases","New Diagnoses
White Rate","New Diagnoses
White Rate Stability","New Diagnoses
White Cases","New Diagnoses
Hispanic Rate","New Diagnoses
Hispanic Rate
Stability","New Diagnoses
Hispanic Cases","New Diagnoses
Asian Rate","New Diagnoses
Asian Rate Stability","New Diagnoses
Asian Cases","New Diagnoses
American
Indian/Alaska
Native Rate","New Diagnoses
American
Indian/Alaska
Native Rate
Stability","New Diagnoses
American
Indian/Alaska
Native Cases","New Diagnoses
Multiple Races Rate","New Diagnoses
Multiple Races Rate
Stability","New Diagnoses
Multiple Races
Cases","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Rate","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Rate Stability","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Cases","New Diagnoses
Age 13-24 Rate","New Diagnoses
Age 13-24 Rate
Stability","New Diagnoses
Age 13-24 Cases","New Diagnoses
Age 25-34 Rate","New Diagnoses
Age 25-34 Rate
Stability","New Diagnoses
Age 25-34 Cases","New Diagnoses
Age 35-44 Rate","New Diagnoses
Age 35-44 Rate
Stability","New Diagnoses
Age 35-44 Cases","New Diagnoses
Age 45-54 Rate","New Diagnoses
Age 45-54 Rate
Stability","New Diagnoses
Age 45-54 Cases","New Diagnoses
Age 55-64 Rate","New Diagnoses
Age 55-64 Rate
Stability","New Diagnoses
Age 55-64 Cases","New Diagnoses
Age 65+ Rate","New Diagnoses
Age 65+ Rate
Stability","New Diagnoses
Age 65+ Cases","New Diagnoses
Heterosexual
Contact Percent","New Diagnoses
Heterosexual
Contact Cases","New Diagnoses IDU
Percent","New Diagnoses IDU
Cases","New Diagnoses
Other Transmission
Category Percent","New Diagnoses
Other Transmission
Category Cases","New Diagnoses
MSM Rate","New Diagnoses
MSM Percent","New Diagnoses
MSM Cases","New Diagnoses
MSM/IDU Percent","New Diagnoses
MSM/IDU Cases","New Diagnoses
Male and MSM
Percent","New Diagnoses
Male and MSM
Cases","New Diagnoses
Male and IDU
Percent","New Diagnoses
Male and IDU
Cases","New Diagnoses
Male and MSM/IDU
Percent","New Diagnoses
Male and MSM/IDU
Cases","New Diagnoses
Male and
Heterosexual
Contact Percent","New Diagnoses
Male and
Heterosexual
Contact Cases","New Diagnoses
Male and Other
Transmission
Category Percent","New Diagnoses
Male and Other
Transmission
Category Cases","New Diagnoses
Female and IDU
Percent","New Diagnoses
Female and IDU
Cases","New Diagnoses
Female and
Heterosexual
Contact Percent","New Diagnoses
Female and
Heterosexual
Contact Cases","New Diagnoses
Female and Other
Transmission
Category Percent","New Diagnoses
Female and Other
Transmission
Category Cases","Correctional
Facility Warning"
2008,1093,Alabama,AL,Marion County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1
2008,1095,Alabama,AL,Marshall County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,1097,Alabama,AL,Mobile County,89,27,Y,37,Y,58,18,Y,31,61,Y,67,5,N,11,-1,-9,-1,0,-9,0,0,-9,0,248.8,N,7,-1,-9,-1,27,Y,19,42,Y,24,45,Y,23,34,Y,20,-1,-9,-1,-1,-9,-1,48.3,43,-1,-1,0,0,-9,44.9,40,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1
2008,1099,Alabama,AL,Monroe County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,1101,Alabama,AL,Montgomery County,85,46,Y,81,Y,70,15,Y,15,66,Y,63,10,N,8,0,-9,0,0,-9,0,-1,-9,-1,1071.2,Y,14,-1,-9,-1,53,Y,22,34,N,11,62,Y,18,90,Y,27,-1,-9,-1,-1,-9,-1,23.5,20,-1,-1,0,0,-9,55.3,47,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1
2008,1103,Alabama,AL,Morgan County,6,6,N,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1
2008,1105,Alabama,AL,Perry County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,1107,Alabama,AL,Pickens County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,1109,Alabama,AL,Pike County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,1111,Alabama,AL,Randolph County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,1113,Alabama,AL,Russell County,18,43,Y,62,Y,12,27,N,6,70,Y,12,27,N,6,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,74,N,6,-1,-9,-1,93,N,6,-1,-9,-1,-1,-9,-1,-1,-9,-1,44.4,8,-1,-1,0,0,-9,50,9,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,1115,Alabama,AL,St. Clair County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1
2008,1117,Alabama,AL,Shelby County,14,9,Y,-1,-9,-1,-1,-9,-1,53,N,8,4,N,5,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,18,N,5,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-1,0,0,0,0,-9,57.1,8,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,1119,Alabama,AL,Sumter County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,1121,Alabama,AL,Talladega County,12,18,Y,-1,-9,-1,-1,-9,-1,29,N,6,11,N,5,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-1,-1,-1,0,0,-9,58.3,7,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1
2008,1123,Alabama,AL,Tallapoosa County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,1125,Alabama,AL,Tuscaloosa County,23,15,Y,21,Y,15,10,N,8,29,Y,13,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,17,N,8,32,N,7,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,39.1,9,-1,-1,0,0,-9,52.2,12,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,1127,Alabama,AL,Walker County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,1129,Alabama,AL,Washington County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,1131,Alabama,AL,Wilcox County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,1133,Alabama,AL,Winston County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2008,2013,Alaska,AK,"Aleutians East
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2016,Alaska,AK,"Aleutians West
Census Area",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2020,Alaska,AK,"Anchorage
Municipality",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2050,Alaska,AK,Bethel Census Area,-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2060,Alaska,AK,Bristol Bay Borough,-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2063,Alaska,AK,"Chugach Census
Area",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-9
2008,2066,Alaska,AK,"Copper River
Census Area",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-9
2008,2068,Alaska,AK,Denali Borough,-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2070,Alaska,AK,"Dillingham Census
Area",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2090,Alaska,AK,"Fairbanks North Star
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2100,Alaska,AK,Haines Borough,-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2105,Alaska,AK,"Hoonah-Angoon
Census Area",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2110,Alaska,AK,"Juneau City and
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2122,Alaska,AK,"Kenai Peninsula
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
2008,2130,Alaska,AK,"Ketchikan Gateway
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2150,Alaska,AK,"Kodiak Island
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2158,Alaska,AK,"Kusilvak Census
Area",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-9
2008,2164,Alaska,AK,"Lake and Peninsula
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2170,Alaska,AK,"Matanuska-Susitna
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2180,Alaska,AK,Nome Census Area,-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2185,Alaska,AK,North Slope Borough,-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2188,Alaska,AK,"Northwest Arctic
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2195,Alaska,AK,Petersburg Borough,-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2198,Alaska,AK,"Prince of
Wales-Hyder Census
Area",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2220,Alaska,AK,"Sitka City and
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2230,Alaska,AK,"Skagway
Municipality",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2240,Alaska,AK,"Southeast Fairbanks
Census Area",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2275,Alaska,AK,"Wrangell City and
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2008,2282,Alaska,AK,"Yakutat City and
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
